version,route,date,qty,volume,country,lane_type
v_prior,Rotterdam-Utrecht,2026-04-03,523,784.5,Netherlands,Road
v_current,Rotterdam-Utrecht,2026-04-03,546,819.0,Netherlands,Road
v_prior,Rotterdam-Utrecht,2026-04-04,2599,3898.5,Netherlands,Road
v_current,Rotterdam-Utrecht,2026-04-04,2547,3820.5,Netherlands,Road
v_prior,Rotterdam-Utrecht,2026-04-05,2246,3369.0,Netherlands,Road
v_current,Rotterdam-Utrecht,2026-04-05,2315,3472.5,Netherlands,Road
v_prior,Rotterdam-Utrecht,2026-04-06,1942,2913.0,Netherlands,Road
v_current,Rotterdam-Utrecht,2026-04-06,2030,3045.0,Netherlands,Road
v_prior,Rotterdam-Utrecht,2026-04-07,2588,3882.0,Netherlands,Road
v_current,Rotterdam-Utrecht,2026-04-07,2551,3826.5,Netherlands,Road
v_prior,Berlin-Warsaw,2026-04-01,1265,1897.5,Germany,Road
v_current,Berlin-Warsaw,2026-04-01,1296,1944.0,Germany,Road
v_prior,Berlin-Warsaw,2026-04-02,2688,4032.0,Germany,Road
v_current,Berlin-Warsaw,2026-04-02,2784,4176.0,Germany,Road
v_prior,Berlin-Warsaw,2026-04-03,289,433.5,Germany,Road
v_current,Berlin-Warsaw,2026-04-03,282,423.0,Germany,Road
v_prior,Berlin-Warsaw,2026-04-04,3335,5002.5,Germany,Road
v_current,Berlin-Warsaw,2026-04-04,3401,5101.5,Germany,Road
v_prior,Berlin-Warsaw,2026-04-05,2342,3513.0,Germany,Road
v_current,Berlin-Warsaw,2026-04-05,2315,3472.5,Germany,Road
v_prior,Berlin-Warsaw,2026-04-06,3194,4791.0,Germany,Road
v_current,Berlin-Warsaw,2026-04-06,3096,4644.0,Germany,Road
v_prior,Berlin-Warsaw,2026-04-07,78,117.0,Germany,Road
v_current,Berlin-Warsaw,2026-04-07,77,115.5,Germany,Road
v_prior,Naples-Warsaw,2026-04-01,2004,3006.0,Italy,Road
v_current,Naples-Warsaw,2026-04-01,2015,3022.5,Italy,Road
v_prior,Naples-Warsaw,2026-04-02,1524,2286.0,Italy,Road
v_current,Naples-Warsaw,2026-04-02,1538,2307.0,Italy,Road
v_prior,Naples-Warsaw,2026-04-03,626,939.0,Italy,Road
v_current,Naples-Warsaw,2026-04-03,644,966.0,Italy,Road
v_prior,Naples-Warsaw,2026-04-04,2005,3007.5,Italy,Road
v_current,Naples-Warsaw,2026-04-04,2088,3132.0,Italy,Road
v_prior,Naples-Warsaw,2026-04-05,2772,4158.0,Italy,Road
v_current,Naples-Warsaw,2026-04-05,2806,4209.0,Italy,Road
v_prior,Naples-Warsaw,2026-04-06,3159,4738.5,Italy,Road
v_current,Naples-Warsaw,2026-04-06,3169,4753.5,Italy,Road
v_prior,Naples-Warsaw,2026-04-07,725,1087.5,Italy,Road
v_current,Naples-Warsaw,2026-04-07,759,1138.5,Italy,Road
v_prior,Turin-Munich,2026-04-01,2377,3565.5,Italy,Road
v_current,Turin-Munich,2026-04-01,2435,3652.5,Italy,Road
v_prior,Turin-Munich,2026-04-02,1606,2409.0,Italy,Road
v_current,Turin-Munich,2026-04-02,1552,2328.0,Italy,Road
v_prior,Turin-Munich,2026-04-03,2334,3501.0,Italy,Road
v_current,Turin-Munich,2026-04-03,2220,3330.0,Italy,Road
v_prior,Turin-Munich,2026-04-04,2631,3946.5,Italy,Road
v_current,Turin-Munich,2026-04-04,2578,3867.0,Italy,Road
v_prior,Turin-Munich,2026-04-05,2898,4347.0,Italy,Road
v_current,Turin-Munich,2026-04-05,2894,4341.0,Italy,Road
v_prior,Turin-Munich,2026-04-06,1303,1954.5,Italy,Road
v_current,Turin-Munich,2026-04-06,1361,2041.5,Italy,Road
v_prior,Turin-Munich,2026-04-07,292,438.0,Italy,Road
v_current,Turin-Munich,2026-04-07,293,439.5,Italy,Road
v_prior,Warsaw-Turin,2026-04-01,2840,4260.0,Poland,Road
v_current,Warsaw-Turin,2026-04-01,2848,4272.0,Poland,Road
v_prior,Warsaw-Turin,2026-04-02,1867,2800.5,Poland,Road
v_current,Warsaw-Turin,2026-04-02,1781,2671.5,Poland,Road
v_prior,Warsaw-Turin,2026-04-03,1501,2251.5,Poland,Road
v_current,Warsaw-Turin,2026-04-03,1488,2232.0,Poland,Road
v_prior,Warsaw-Turin,2026-04-04,2908,4362.0,Poland,Road
v_current,Warsaw-Turin,2026-04-04,2815,4222.5,Poland,Road
v_prior,Warsaw-Turin,2026-04-05,1327,1990.5,Poland,Road
v_current,Warsaw-Turin,2026-04-05,1374,2061.0,Poland,Road
v_prior,Warsaw-Turin,2026-04-06,1885,2827.5,Poland,Road
v_current,Warsaw-Turin,2026-04-06,1902,2853.0,Poland,Road
v_prior,Warsaw-Turin,2026-04-07,884,1326.0,Poland,Road
v_current,Warsaw-Turin,2026-04-07,847,1270.5,Poland,Road
v_prior,Valencia-Milan,2026-04-01,489,733.5,Spain,Sea
v_current,Valencia-Milan,2026-04-01,479,718.5,Spain,Sea
v_prior,Valencia-Milan,2026-04-02,558,837.0,Spain,Sea
v_current,Valencia-Milan,2026-04-02,546,819.0,Spain,Sea
v_prior,Valencia-Milan,2026-04-03,2139,3208.5,Spain,Sea
v_current,Valencia-Milan,2026-04-03,2146,3219.0,Spain,Sea
v_prior,Valencia-Milan,2026-04-04,3169,4753.5,Spain,Sea
v_current,Valencia-Milan,2026-04-04,3239,4858.5,Spain,Sea
v_prior,Valencia-Milan,2026-04-05,1353,2029.5,Spain,Sea
v_current,Valencia-Milan,2026-04-05,1298,1947.0,Spain,Sea
v_prior,Valencia-Milan,2026-04-06,1642,2463.0,Spain,Sea
v_current,Valencia-Milan,2026-04-06,1622,2433.0,Spain,Sea
v_prior,Valencia-Milan,2026-04-07,1596,2394.0,Spain,Sea
v_current,Valencia-Milan,2026-04-07,1566,2349.0,Spain,Sea
v_prior,Wroclaw-Turin,2026-04-01,466,699.0,Poland,Air
v_current,Wroclaw-Turin,2026-04-01,469,703.5,Poland,Air
v_prior,Wroclaw-Turin,2026-04-02,1886,2829.0,Poland,Air
v_current,Wroclaw-Turin,2026-04-02,1923,2884.5,Poland,Air
v_prior,Wroclaw-Turin,2026-04-03,2177,3265.5,Poland,Air
v_current,Wroclaw-Turin,2026-04-03,2130,3195.0,Poland,Air
v_prior,Wroclaw-Turin,2026-04-04,1528,2292.0,Poland,Air
v_current,Wroclaw-Turin,2026-04-04,1574,2361.0,Poland,Air
v_prior,Wroclaw-Turin,2026-04-05,1684,2526.0,Poland,Air
v_current,Wroclaw-Turin,2026-04-05,1719,2578.5,Poland,Air
v_prior,Wroclaw-Turin,2026-04-06,2967,4450.5,Poland,Air
v_current,Wroclaw-Turin,2026-04-06,2873,4309.5,Poland,Air
v_prior,Wroclaw-Turin,2026-04-07,3282,4923.0,Poland,Air
v_current,Wroclaw-Turin,2026-04-07,3272,4908.0,Poland,Air
v_prior,Hamburg-The Hague,2026-04-01,2083,3124.5,Germany,Air
v_current,Hamburg-The Hague,2026-04-01,2127,3190.5,Germany,Air
v_prior,Hamburg-The Hague,2026-04-02,1468,2202.0,Germany,Air
v_current,Hamburg-The Hague,2026-04-02,1399,2098.5,Germany,Air
v_prior,Hamburg-The Hague,2026-04-03,128,192.0,Germany,Air
v_current,Hamburg-The Hague,2026-04-03,127,190.5,Germany,Air
v_prior,Hamburg-The Hague,2026-04-04,2229,3343.5,Germany,Air
v_current,Hamburg-The Hague,2026-04-04,2144,3216.0,Germany,Air
v_prior,Hamburg-The Hague,2026-04-05,815,1222.5,Germany,Air
v_current,Hamburg-The Hague,2026-04-05,779,1168.5,Germany,Air
v_prior,Hamburg-The Hague,2026-04-06,1606,2409.0,Germany,Air
v_current,Hamburg-The Hague,2026-04-06,1665,2497.5,Germany,Air
v_prior,Hamburg-The Hague,2026-04-07,1171,1756.5,Germany,Air
v_current,Hamburg-The Hague,2026-04-07,1171,1756.5,Germany,Air
v_prior,Madrid-Rome,2026-04-01,3464,5196.0,Spain,Road
v_current,Madrid-Rome,2026-04-01,3627,5440.5,Spain,Road
v_prior,Madrid-Rome,2026-04-02,1443,2164.5,Spain,Road
v_current,Madrid-Rome,2026-04-02,1436,2154.0,Spain,Road
v_prior,Madrid-Rome,2026-04-03,1094,1641.0,Spain,Road
v_current,Madrid-Rome,2026-04-03,1105,1657.5,Spain,Road
v_prior,Madrid-Rome,2026-04-04,3486,5229.0,Spain,Road
v_current,Madrid-Rome,2026-04-04,3424,5136.0,Spain,Road
v_prior,Madrid-Rome,2026-04-05,2765,4147.5,Spain,Road
v_current,Madrid-Rome,2026-04-05,2663,3994.5,Spain,Road
v_prior,Madrid-Rome,2026-04-06,1383,2074.5,Spain,Road
v_current,Madrid-Rome,2026-04-06,1322,1983.0,Spain,Road
v_prior,Madrid-Rome,2026-04-07,2251,3376.5,Spain,Road
v_current,Madrid-Rome,2026-04-07,2317,3475.5,Spain,Road
v_prior,Eindhoven-Lyon,2026-04-01,3086,4629.0,Netherlands,Road
v_current,Eindhoven-Lyon,2026-04-01,3085,4627.5,Netherlands,Road
v_prior,Eindhoven-Lyon,2026-04-02,1784,2676.0,Netherlands,Road
v_current,Eindhoven-Lyon,2026-04-02,1723,2584.5,Netherlands,Road
v_prior,Eindhoven-Lyon,2026-04-03,3317,4975.5,Netherlands,Road
v_current,Eindhoven-Lyon,2026-04-03,3363,5044.5,Netherlands,Road
v_prior,Eindhoven-Lyon,2026-04-04,940,1410.0,Netherlands,Road
v_current,Eindhoven-Lyon,2026-04-04,986,1479.0,Netherlands,Road
v_prior,Eindhoven-Lyon,2026-04-05,2885,4327.5,Netherlands,Road
v_current,Eindhoven-Lyon,2026-04-05,2974,4461.0,Netherlands,Road
v_prior,Eindhoven-Lyon,2026-04-06,58,87.0,Netherlands,Road
v_current,Eindhoven-Lyon,2026-04-06,55,82.5,Netherlands,Road
v_prior,Eindhoven-Lyon,2026-04-07,3333,4999.5,Netherlands,Road
v_current,Eindhoven-Lyon,2026-04-07,3216,4824.0,Netherlands,Road
v_prior,Poznan-Valencia,2026-04-01,559,838.5,Poland,Road
v_current,Poznan-Valencia,2026-04-01,544,816.0,Poland,Road
v_prior,Poznan-Valencia,2026-04-02,1794,2691.0,Poland,Road
v_current,Poznan-Valencia,2026-04-02,1761,2641.5,Poland,Road
v_prior,Poznan-Valencia,2026-04-03,2751,4126.5,Poland,Road
v_current,Poznan-Valencia,2026-04-03,2811,4216.5,Poland,Road
v_prior,Poznan-Valencia,2026-04-04,1558,2337.0,Poland,Road
v_current,Poznan-Valencia,2026-04-04,1533,2299.5,Poland,Road
v_prior,Poznan-Valencia,2026-04-05,434,651.0,Poland,Road
v_current,Poznan-Valencia,2026-04-05,442,663.0,Poland,Road
v_prior,Poznan-Valencia,2026-04-06,1402,2103.0,Poland,Road
v_current,Poznan-Valencia,2026-04-06,1453,2179.5,Poland,Road
v_prior,Poznan-Valencia,2026-04-07,2970,4455.0,Poland,Road
v_current,Poznan-Valencia,2026-04-07,2996,4494.0,Poland,Road
v_prior,Wroclaw-Marseille,2026-04-01,2261,3391.5,Poland,Air
v_current,Wroclaw-Marseille,2026-04-01,2209,3313.5,Poland,Air
v_prior,Wroclaw-Marseille,2026-04-02,3315,4972.5,Poland,Air
v_current,Wroclaw-Marseille,2026-04-02,3298,4947.0,Poland,Air
v_prior,Wroclaw-Marseille,2026-04-03,2055,3082.5,Poland,Air
v_current,Wroclaw-Marseille,2026-04-03,2133,3199.5,Poland,Air
v_prior,Wroclaw-Marseille,2026-04-04,3322,4983.0,Poland,Air
v_current,Wroclaw-Marseille,2026-04-04,3432,5148.0,Poland,Air
v_prior,Wroclaw-Marseille,2026-04-05,3063,4594.5,Poland,Air
v_current,Wroclaw-Marseille,2026-04-05,2948,4422.0,Poland,Air
v_prior,Wroclaw-Marseille,2026-04-06,2082,3123.0,Poland,Air
v_current,Wroclaw-Marseille,2026-04-06,2002,3003.0,Poland,Air
v_prior,Wroclaw-Marseille,2026-04-07,204,306.0,Poland,Air
v_current,Wroclaw-Marseille,2026-04-07,202,303.0,Poland,Air
v_prior,Barcelona-Liverpool,2026-04-01,727,1090.5,Spain,Road
v_current,Barcelona-Liverpool,2026-04-01,715,1072.5,Spain,Road
v_prior,Barcelona-Liverpool,2026-04-02,246,369.0,Spain,Road
v_current,Barcelona-Liverpool,2026-04-02,257,385.5,Spain,Road
v_prior,Barcelona-Liverpool,2026-04-03,1951,2926.5,Spain,Road
v_current,Barcelona-Liverpool,2026-04-03,2012,3018.0,Spain,Road
v_prior,Barcelona-Liverpool,2026-04-04,1290,1935.0,Spain,Road
v_current,Barcelona-Liverpool,2026-04-04,1292,1938.0,Spain,Road
v_prior,Barcelona-Liverpool,2026-04-05,317,475.5,Spain,Road
v_current,Barcelona-Liverpool,2026-04-05,331,496.5,Spain,Road
v_prior,Barcelona-Liverpool,2026-04-06,3488,5232.0,Spain,Road
v_current,Barcelona-Liverpool,2026-04-06,3362,5043.0,Spain,Road
v_prior,Barcelona-Liverpool,2026-04-07,1810,2715.0,Spain,Road
v_current,Barcelona-Liverpool,2026-04-07,1744,2616.0,Spain,Road
v_prior,Warsaw-Glasgow,2026-04-01,778,1167.0,Poland,Road
v_current,Warsaw-Glasgow,2026-04-01,755,1132.5,Poland,Road
v_prior,Warsaw-Glasgow,2026-04-02,3178,4767.0,Poland,Road
v_current,Warsaw-Glasgow,2026-04-02,3278,4917.0,Poland,Road
v_prior,Warsaw-Glasgow,2026-04-03,2150,3225.0,Poland,Road
v_current,Warsaw-Glasgow,2026-04-03,2156,3234.0,Poland,Road
v_prior,Warsaw-Glasgow,2026-04-04,3456,5184.0,Poland,Road
v_current,Warsaw-Glasgow,2026-04-04,3395,5092.5,Poland,Road
v_prior,Warsaw-Glasgow,2026-04-05,654,981.0,Poland,Road
v_current,Warsaw-Glasgow,2026-04-05,679,1018.5,Poland,Road
v_prior,Warsaw-Glasgow,2026-04-06,3263,4894.5,Poland,Road
v_current,Warsaw-Glasgow,2026-04-06,3374,5061.0,Poland,Road
v_prior,Warsaw-Glasgow,2026-04-07,414,621.0,Poland,Road
v_current,Warsaw-Glasgow,2026-04-07,432,648.0,Poland,Road
v_prior,Rotterdam-Bristol,2026-04-01,755,1132.5,Netherlands,Road
v_current,Rotterdam-Bristol,2026-04-01,790,1185.0,Netherlands,Road
v_prior,Rotterdam-Bristol,2026-04-02,1732,2598.0,Netherlands,Road
v_current,Rotterdam-Bristol,2026-04-02,1728,2592.0,Netherlands,Road
v_prior,Rotterdam-Bristol,2026-04-03,1076,1614.0,Netherlands,Road
v_current,Rotterdam-Bristol,2026-04-03,1093,1639.5,Netherlands,Road
v_prior,Rotterdam-Bristol,2026-04-04,3435,5152.5,Netherlands,Road
v_current,Rotterdam-Bristol,2026-04-04,3389,5083.5,Netherlands,Road
v_prior,Rotterdam-Bristol,2026-04-05,3173,4759.5,Netherlands,Road
v_current,Rotterdam-Bristol,2026-04-05,3276,4914.0,Netherlands,Road
v_prior,Rotterdam-Bristol,2026-04-06,1144,1716.0,Netherlands,Road
v_current,Rotterdam-Bristol,2026-04-06,1155,1732.5,Netherlands,Road
v_prior,Rotterdam-Bristol,2026-04-07,1112,1668.0,Netherlands,Road
v_current,Rotterdam-Bristol,2026-04-07,1144,1716.0,Netherlands,Road
v_prior,Eindhoven-Manchester,2026-04-01,273,409.5,Netherlands,Road
v_current,Eindhoven-Manchester,2026-04-01,279,418.5,Netherlands,Road
v_prior,Eindhoven-Manchester,2026-04-02,1095,1642.5,Netherlands,Road
v_current,Eindhoven-Manchester,2026-04-02,1094,1641.0,Netherlands,Road
v_prior,Eindhoven-Manchester,2026-04-03,1815,2722.5,Netherlands,Road
v_current,Eindhoven-Manchester,2026-04-03,1802,2703.0,Netherlands,Road
v_prior,Eindhoven-Manchester,2026-04-04,2889,4333.5,Netherlands,Road
v_current,Eindhoven-Manchester,2026-04-04,3007,4510.5,Netherlands,Road
v_prior,Eindhoven-Manchester,2026-04-05,3437,5155.5,Netherlands,Road
v_current,Eindhoven-Manchester,2026-04-05,3419,5128.5,Netherlands,Road
v_prior,Eindhoven-Manchester,2026-04-06,3181,4771.5,Netherlands,Road
v_current,Eindhoven-Manchester,2026-04-06,3262,4893.0,Netherlands,Road
v_prior,Eindhoven-Manchester,2026-04-07,1570,2355.0,Netherlands,Road
v_current,Eindhoven-Manchester,2026-04-07,1559,2338.5,Netherlands,Road
v_prior,Genoa-Hamburg,2026-04-01,1108,1662.0,Italy,Air
v_current,Genoa-Hamburg,2026-04-01,1080,1620.0,Italy,Air
v_prior,Genoa-Hamburg,2026-04-02,3171,4756.5,Italy,Air
v_current,Genoa-Hamburg,2026-04-02,3072,4608.0,Italy,Air
v_prior,Genoa-Hamburg,2026-04-03,176,264.0,Italy,Air
v_current,Genoa-Hamburg,2026-04-03,167,250.5,Italy,Air
v_prior,Genoa-Hamburg,2026-04-04,2052,3078.0,Italy,Air
v_current,Genoa-Hamburg,2026-04-04,1989,2983.5,Italy,Air
v_prior,Genoa-Hamburg,2026-04-05,808,1212.0,Italy,Air
v_current,Genoa-Hamburg,2026-04-05,790,1185.0,Italy,Air
v_prior,Genoa-Hamburg,2026-04-06,1036,1554.0,Italy,Air
v_current,Genoa-Hamburg,2026-04-06,1073,1609.5,Italy,Air
v_prior,Genoa-Hamburg,2026-04-07,291,436.5,Italy,Air
v_current,Genoa-Hamburg,2026-04-07,282,423.0,Italy,Air
v_prior,Cologne-Liverpool,2026-04-01,630,945.0,Germany,Road
v_current,Cologne-Liverpool,2026-04-01,612,918.0,Germany,Road
v_prior,Cologne-Liverpool,2026-04-02,1088,1632.0,Germany,Road
v_current,Cologne-Liverpool,2026-04-02,1089,1633.5,Germany,Road
v_prior,Cologne-Liverpool,2026-04-03,2304,3456.0,Germany,Road
v_current,Cologne-Liverpool,2026-04-03,2359,3538.5,Germany,Road
v_prior,Cologne-Liverpool,2026-04-04,2251,3376.5,Germany,Road
v_current,Cologne-Liverpool,2026-04-04,2204,3306.0,Germany,Road
v_prior,Cologne-Liverpool,2026-04-05,3078,4617.0,Germany,Road
v_current,Cologne-Liverpool,2026-04-05,2975,4462.5,Germany,Road
v_prior,Cologne-Liverpool,2026-04-06,2778,4167.0,Germany,Road
v_current,Cologne-Liverpool,2026-04-06,2656,3984.0,Germany,Road
v_prior,Cologne-Liverpool,2026-04-07,2922,4383.0,Germany,Road
v_current,Cologne-Liverpool,2026-04-07,3063,4594.5,Germany,Road
v_prior,London-Palermo,2026-04-01,3017,4525.5,UK,Rail
v_current,London-Palermo,2026-04-01,3028,4542.0,UK,Rail
v_prior,London-Palermo,2026-04-02,1806,2709.0,UK,Rail
v_current,London-Palermo,2026-04-02,1783,2674.5,UK,Rail
v_prior,London-Palermo,2026-04-03,3476,5214.0,UK,Rail
v_current,London-Palermo,2026-04-03,3445,5167.5,UK,Rail
v_prior,London-Palermo,2026-04-04,289,433.5,UK,Rail
v_current,London-Palermo,2026-04-04,300,450.0,UK,Rail
v_prior,London-Palermo,2026-04-05,712,1068.0,UK,Rail
v_current,London-Palermo,2026-04-05,721,1081.5,UK,Rail
v_prior,London-Palermo,2026-04-06,3279,4918.5,UK,Rail
v_current,London-Palermo,2026-04-06,3138,4707.0,UK,Rail
v_prior,London-Palermo,2026-04-07,2356,3534.0,UK,Rail
v_current,London-Palermo,2026-04-07,2467,3700.5,UK,Rail
v_prior,Paris-Zaragoza,2026-04-01,2384,3576.0,France,Sea
v_current,Paris-Zaragoza,2026-04-01,2496,3744.0,France,Sea
v_prior,Paris-Zaragoza,2026-04-02,3450,5175.0,France,Sea
v_current,Paris-Zaragoza,2026-04-02,3306,4959.0,France,Sea
v_prior,Paris-Zaragoza,2026-04-03,405,607.5,France,Sea
v_current,Paris-Zaragoza,2026-04-03,413,619.5,France,Sea
v_prior,Paris-Zaragoza,2026-04-04,2232,3348.0,France,Sea
v_current,Paris-Zaragoza,2026-04-04,2213,3319.5,France,Sea
v_prior,Paris-Zaragoza,2026-04-05,3436,5154.0,France,Sea
v_current,Paris-Zaragoza,2026-04-05,3375,5062.5,France,Sea
v_prior,Paris-Zaragoza,2026-04-06,710,1065.0,France,Sea
v_current,Paris-Zaragoza,2026-04-06,725,1087.5,France,Sea
v_prior,Paris-Zaragoza,2026-04-07,1973,2959.5,France,Sea
v_current,Paris-Zaragoza,2026-04-07,1914,2871.0,France,Sea
v_prior,Munich-Marseille,2026-04-01,2719,4078.5,Germany,Road
v_current,Munich-Marseille,2026-04-01,2691,4036.5,Germany,Road
v_prior,Munich-Marseille,2026-04-02,1656,2484.0,Germany,Road
v_current,Munich-Marseille,2026-04-02,1592,2388.0,Germany,Road
v_prior,Munich-Marseille,2026-04-03,3152,4728.0,Germany,Road
v_current,Munich-Marseille,2026-04-03,3199,4798.5,Germany,Road
v_prior,Munich-Marseille,2026-04-04,905,1357.5,Germany,Road
v_current,Munich-Marseille,2026-04-04,945,1417.5,Germany,Road
v_prior,Munich-Marseille,2026-04-05,3492,5238.0,Germany,Road
v_current,Munich-Marseille,2026-04-05,3426,5139.0,Germany,Road
v_prior,Munich-Marseille,2026-04-06,1840,2760.0,Germany,Road
v_current,Munich-Marseille,2026-04-06,1814,2721.0,Germany,Road
v_prior,Munich-Marseille,2026-04-07,2212,3318.0,Germany,Road
v_current,Munich-Marseille,2026-04-07,2150,3225.0,Germany,Road
v_prior,Turin-London,2026-04-01,1263,1894.5,Italy,Sea
v_current,Turin-London,2026-04-01,1306,1959.0,Italy,Sea
v_prior,Turin-London,2026-04-02,526,789.0,Italy,Sea
v_current,Turin-London,2026-04-02,539,808.5,Italy,Sea
v_prior,Turin-London,2026-04-03,267,400.5,Italy,Sea
v_current,Turin-London,2026-04-03,268,402.0,Italy,Sea
v_prior,Turin-London,2026-04-04,2705,4057.5,Italy,Sea
v_current,Turin-London,2026-04-04,2751,4126.5,Italy,Sea
v_prior,Turin-London,2026-04-05,1474,2211.0,Italy,Sea
v_current,Turin-London,2026-04-05,1460,2190.0,Italy,Sea
v_prior,Turin-London,2026-04-06,829,1243.5,Italy,Sea
v_current,Turin-London,2026-04-06,858,1287.0,Italy,Sea
v_prior,Turin-London,2026-04-07,567,850.5,Italy,Sea
v_current,Turin-London,2026-04-07,571,856.5,Italy,Sea
v_prior,Liverpool-Toulouse,2026-04-01,574,861.0,UK,Road
v_current,Liverpool-Toulouse,2026-04-01,563,844.5,UK,Road
v_prior,Liverpool-Toulouse,2026-04-02,2232,3348.0,UK,Road
v_current,Liverpool-Toulouse,2026-04-02,2326,3489.0,UK,Road
v_prior,Liverpool-Toulouse,2026-04-03,2049,3073.5,UK,Road
v_current,Liverpool-Toulouse,2026-04-03,2053,3079.5,UK,Road
v_prior,Liverpool-Toulouse,2026-04-04,1539,2308.5,UK,Road
v_current,Liverpool-Toulouse,2026-04-04,1473,2209.5,UK,Road
v_prior,Liverpool-Toulouse,2026-04-05,2885,4327.5,UK,Road
v_current,Liverpool-Toulouse,2026-04-05,2826,4239.0,UK,Road
v_prior,Liverpool-Toulouse,2026-04-06,3059,4588.5,UK,Road
v_current,Liverpool-Toulouse,2026-04-06,3109,4663.5,UK,Road
v_prior,Liverpool-Toulouse,2026-04-07,258,387.0,UK,Road
v_current,Liverpool-Toulouse,2026-04-07,268,402.0,UK,Road
v_prior,Warsaw-Rome,2026-04-01,968,1452.0,Poland,Road
v_current,Warsaw-Rome,2026-04-01,970,1455.0,Poland,Road
v_prior,Warsaw-Rome,2026-04-02,137,205.5,Poland,Road
v_current,Warsaw-Rome,2026-04-02,141,211.5,Poland,Road
v_prior,Warsaw-Rome,2026-04-03,2643,3964.5,Poland,Road
v_current,Warsaw-Rome,2026-04-03,2703,4054.5,Poland,Road
v_prior,Warsaw-Rome,2026-04-04,84,126.0,Poland,Road
v_current,Warsaw-Rome,2026-04-04,84,126.0,Poland,Road
v_prior,Warsaw-Rome,2026-04-05,632,948.0,Poland,Road
v_current,Warsaw-Rome,2026-04-05,662,993.0,Poland,Road
v_prior,Warsaw-Rome,2026-04-06,91,136.5,Poland,Road
v_current,Warsaw-Rome,2026-04-06,92,138.0,Poland,Road
v_prior,Warsaw-Rome,2026-04-07,774,1161.0,Poland,Road
v_current,Warsaw-Rome,2026-04-07,779,1168.5,Poland,Road
v_prior,Poznan-Milan,2026-04-01,904,1356.0,Poland,Sea
v_current,Poznan-Milan,2026-04-01,876,1314.0,Poland,Sea
v_prior,Poznan-Milan,2026-04-02,2838,4257.0,Poland,Sea
v_current,Poznan-Milan,2026-04-02,2832,4248.0,Poland,Sea
v_prior,Poznan-Milan,2026-04-03,976,1464.0,Poland,Sea
v_current,Poznan-Milan,2026-04-03,945,1417.5,Poland,Sea
v_prior,Poznan-Milan,2026-04-04,2425,3637.5,Poland,Sea
v_current,Poznan-Milan,2026-04-04,2465,3697.5,Poland,Sea
v_prior,Poznan-Milan,2026-04-05,2986,4479.0,Poland,Sea
v_current,Poznan-Milan,2026-04-05,2946,4419.0,Poland,Sea
v_prior,Poznan-Milan,2026-04-06,2860,4290.0,Poland,Sea
v_current,Poznan-Milan,2026-04-06,2950,4425.0,Poland,Sea
v_prior,Poznan-Milan,2026-04-07,100,150.0,Poland,Sea
v_current,Poznan-Milan,2026-04-07,99,148.5,Poland,Sea
v_prior,Palermo-Paris,2026-04-01,2794,4191.0,Italy,Rail
v_current,Palermo-Paris,2026-04-01,2870,4305.0,Italy,Rail
v_prior,Palermo-Paris,2026-04-02,2997,4495.5,Italy,Rail
v_current,Palermo-Paris,2026-04-02,3143,4714.5,Italy,Rail
v_prior,Palermo-Paris,2026-04-03,1816,2724.0,Italy,Rail
v_current,Palermo-Paris,2026-04-03,1783,2674.5,Italy,Rail
v_prior,Palermo-Paris,2026-04-04,728,1092.0,Italy,Rail
v_current,Palermo-Paris,2026-04-04,728,1092.0,Italy,Rail
v_prior,Palermo-Paris,2026-04-05,1231,1846.5,Italy,Rail
v_current,Palermo-Paris,2026-04-05,1206,1809.0,Italy,Rail
v_prior,Palermo-Paris,2026-04-06,700,1050.0,Italy,Rail
v_current,Palermo-Paris,2026-04-06,727,1090.5,Italy,Rail
v_prior,Palermo-Paris,2026-04-07,1994,2991.0,Italy,Rail
v_current,Palermo-Paris,2026-04-07,2081,3121.5,Italy,Rail
v_prior,Warsaw-Madrid,2026-04-01,353,529.5,Poland,Road
v_current,Warsaw-Madrid,2026-04-01,366,549.0,Poland,Road
v_prior,Warsaw-Madrid,2026-04-02,1177,1765.5,Poland,Road
v_current,Warsaw-Madrid,2026-04-02,1124,1686.0,Poland,Road
v_prior,Warsaw-Madrid,2026-04-03,1092,1638.0,Poland,Road
v_current,Warsaw-Madrid,2026-04-03,1075,1612.5,Poland,Road
v_prior,Warsaw-Madrid,2026-04-04,2588,3882.0,Poland,Road
v_current,Warsaw-Madrid,2026-04-04,2492,3738.0,Poland,Road
v_prior,Warsaw-Madrid,2026-04-05,1483,2224.5,Poland,Road
v_current,Warsaw-Madrid,2026-04-05,1502,2253.0,Poland,Road
v_prior,Warsaw-Madrid,2026-04-06,1582,2373.0,Poland,Road
v_current,Warsaw-Madrid,2026-04-06,1586,2379.0,Poland,Road
v_prior,Warsaw-Madrid,2026-04-07,252,378.0,Poland,Road
v_current,Warsaw-Madrid,2026-04-07,244,366.0,Poland,Road
v_prior,Genoa-Valencia,2026-04-01,1852,2778.0,Italy,Air
v_current,Genoa-Valencia,2026-04-01,1829,2743.5,Italy,Air
v_prior,Genoa-Valencia,2026-04-02,672,1008.0,Italy,Air
v_current,Genoa-Valencia,2026-04-02,696,1044.0,Italy,Air
v_prior,Genoa-Valencia,2026-04-03,2098,3147.0,Italy,Air
v_current,Genoa-Valencia,2026-04-03,2045,3067.5,Italy,Air
